time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676232229.2523947	6.271	0.42100000000000004	0.0	0.0	0.0	0.263	0.05	1.0	0.0	46.0	52.0	63.0	45.0	
1676232229.4527013	6.271	0.316	0.05	0.0	0.0	0.222	0.095	1.0	0.05	47.0	52.0	63.0	45.0	
1676232229.653077	6.038	0.316	1.0	0.0	0.0	0.11800000000000001	0.15	1.0	0.0	47.0	52.0	63.0	45.0	
1676232229.853376	6.038	0.389	0.14300000000000002	0.048	0.0	0.222	0.0	1.0	0.05	47.0	52.0	63.0	45.0	
1676232230.053664	6.038	0.263	0.0	0.0	0.0	0.21100000000000002	0.0	1.0	0.0	46.0	52.0	63.0	45.0	
1676232230.2539468	6.038	0.35	0.0	0.048	0.0	0.063	0.0	1.0	0.05	48.0	52.0	63.0	45.0	
1676232230.4542296	6.038	0.16699999999999998	0.0	0.0	0.0	0.0	0.158	1.0	0.05	45.0	53.0	63.0	45.0	
1676232230.654509	6.038	0.3	0.0	0.0	0.0	0.048	0.28600000000000003	1.0	0.0	45.0	53.0	63.0	45.0	
1676232230.8548038	5.809	0.316	0.0	0.0	0.0	0.0	0.125	1.0	0.0	45.0	53.0	63.0	45.0	
1676232231.0551267	5.809	0.316	0.0	0.0	0.0	0.0	0.062	1.0	0.05	45.0	52.0	59.0	45.0	
1676232231.255416	5.809	0.055999999999999994	0.4	0.05	0.0	0.053	0.105	0.6	0.048	46.0	50.0	50.0	44.0	
1676232231.4556973	5.809	0.14300000000000002	1.0	0.294	0.105	0.105	0.15	0.28600000000000003	0.158	45.0	48.0	49.0	43.0	
1676232231.6559951	4.076	0.053	0.1	0.05	0.095	0.14300000000000002	0.182	0.0	0.091	43.0	45.0	46.0	42.0	
1676232231.8562622	4.076	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	43.0	44.0	41.0	
1676232232.0565267	4.076	0.05	0.0	0.0	0.0	0.048	0.0	0.0	0.048	41.0	42.0	43.0	40.0	
1676232232.2567866	4.076	0.05	0.0	0.0	0.0	0.0	0.0	0.048	0.0	41.0	41.0	42.0	40.0	
1676232232.457066	4.076	0.05	0.0	0.0	0.0	0.0	0.05	0.0	0.048	40.0	41.0	42.0	39.0	
1676232232.6573281	4.076	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	40.0	41.0	41.0	39.0	
1676232232.8575873	2.855	0.1	0.0	0.0	0.0	0.0	0.0	0.05	0.0	40.0	40.0	41.0	39.0	
1676232233.0578437	2.855	0.05	0.55	0.048	0.0	0.0	0.0	0.0	0.0	40.0	40.0	41.0	38.0	
1676232233.2581003	2.855	0.05	0.3	0.0	0.0	0.048	0.0	0.0	0.0	39.0	40.0	41.0	38.0	
1676232233.4583702	2.855	0.053	0.048	0.0	0.0	0.0	0.0	0.0	0.0	39.0	40.0	40.0	38.0	
1676232233.6586397	2.92	0.095	0.0	0.0	0.0	0.091	0.0	0.0	0.0	39.0	39.0	40.0	38.0	
1676232101.5973547	1676232233.8589056	
